,screen_name,name,text,followers_count,friends_count
2485,Juprad00,𝕵𝖚𝖑𝖊𝖘 🦋,RT @glhrxm: lula voltou antes que a rihanna,102,122
2486,NandoRenault,Claudia 🚩🚩JUNTOS SOMOS FORTES,"RT @quehorrorlais: Agora, falando sério, o difícil de ter crescido no governo Lula foi ver um mundo de oportunidades se abrir na nossa fren…",1469,1745
2487,SakuraCura,a que tem fama de piranha mas n pega ngm,"RT @caamila_sr: “Nem Bolsonaro nem Lula” 
vai apertar 17 de novo né vagabunda?!",122,423
2488,victorpsequeira,victor sequeira,Se você tem bom caráter entre Bolsonaro e Lula a escolha é óbvia pelo Lula. O Bolsonaro é genocida é uma péssimo go… https://t.co/fVO8ynrPt0,140,92
2489,cherryflxvored,𝘊𝘺𝘯🍒,"RT @ell_enxavier: Convenhamos, também não gosto do Lula. Mas entre ele e o bozo, o que provavelmente vai acontecer no segundo turno, é comp…",31,45
2490,keziatrentini,Kézia 🌷 Flowers for Vases 🌷,um tio meu falando que o lula vai ganhar porque a globo vai fazer de tudo kkkkkk,1913,570
2491,danielbrunnoss,leco🕴️,"RT @Guifonsecaaa: Bolsonaro de um lado, Lula de outro eu tô de boa e vou continuar, quem quiser se matar por isso que ser mate",646,490
2492,Anubis_sfc,RockStar da Baixada,"RT @vitor_hbf: Lula é elegível.

Amo? Não.
Queria votar nele? Não.
Prefiro mil antes dele? Sim. 
PT é deplorável? Sim.
Votaria nele contra…",519,1752
2493,Nayltton3,O carinha que mora logo ali 🤨,Quem se arrependeu de votar no Bolsonaro pode defender o Lula?,167,232
2494,JJDSRicardo,José Joaquim Lula da Silva,RT @Alargolo1: Quer dizer que o Lula pode derrubar a bolsa? Aumentar ou desvalorizar o dólar? Fazer a economia cair ou subir? Fazer o país…,2533,5005
2495,momoista,🦇,RT @crisprodrigues: O Lula mal virou elegível e já voltou a ser responsável por tudo de ruim que acontece: criou hoje a polarização; fez o…,14,21
2496,cdouglasdiniz,Carlos Douglas Diniz,"RT @depmgualberto: Vamos aos fatos: ""hidroxicloroquina não serve""; ""tratamento precoce não resolve""; bilhões de reais surrupiados e/ou mal…",108,181
2497,juedc_,꧁𝐽𝑢́꧂,"RT @FeCastanhari: Lula ladrão, roubou meu coração",312,351
2498,IsabeliZorzan,Isa🐚,RT @bIacksstarr: VER O BOLSONARO ENTREGANDO A FAIXA PRESIDENCIAL PRO LULA SERÁ MINHA RAZAO DE VIVER,13,61
2499,CIDINHAMOREAU,CIDINHA MOREAU,"RT @Ju_Ayumi1: Nem Lula, nem Bolsonaro!
#ElesNao https://t.co/dkDo01SNAE",125,161
2500,mvaizatt,manu,"RT @FeCastanhari: Lula ladrão, roubou meu coração",163,367
2501,avozdocerrado_,A Voz do Cerrado,"RT @renancalheiros: Há lições no caso Lula.A tentativa de judicialização da política fracassou, independência dos poderes é sagrada,lei de…",1009,277
2502,obotgado,Gado Bot,RT @pauloviana1989: O povo🐴 preso e o lula livre e o gado🐮 calado,5013,5
2503,daninemilio,Daniel,"RT @Sofuckingzen: ""Bolsa cai após Lula recuperar direitos políticos""

................./¯/)
.............../¯ ./
............./. . /
......…",3897,4630
2504,agentemorse,-- --- .-. ... . ✡🇧🇷🕎,"Lula era capaz de levar, o cara se elegeria até sem partido se fosse permitido aqui.

Mas tanto sabiam que Haddad n… https://t.co/QW9mOaCYJx",409,477
2505,Holl0w_S0ul,"𝐻𝑜𝓁𝓁𝑜𝓌, 𝓁𝑜𝓈𝓉 𝓈𝑜𝓊𝓁 • 🌙","Entre Bolsonaro e Lula eu vou de Lula

Mas odeio os dois tudo farinha do mesmo saco",109,241
2506,Yedabaquit,Yêda Baquit,"RT @vitor_hbf: Lula é elegível.

Amo? Não.
Queria votar nele? Não.
Prefiro mil antes dele? Sim. 
PT é deplorável? Sim.
Votaria nele contra…",250,259
2507,Joser0603,José,"@JosRica56806843 VÍDEO FALSO!
https://t.co/f36fzYDSwD",3,35
2508,ggiusepone,Gilberto Giusepone,Todos os processos devem ser anulados. Em que vai pagar os 580 dias que Lula ficou preso. Moro/Deltan??? https://t.co/gVTAOHWBe4,313,311
2509,sumaruuECG,sorrizu. ➐,RT @mouIimrouge: com a noticia do lula ja estou planejando meu intercambio em 2023 pelo ciências sem fronteiras,200,738
2510,mestreoli,Gabriel de Quarentena 😷,RT @eduardomoreira: Hoje as ações da Apple e do Google caíram mais de 4% na bolsa americana. Parece que foi por causa desse negócio aí do L…,66,96
2511,AdrianaEleuter6,Adriana Eleuterio de Souza,"RT @Rembodinho: Desde o golpe, o Dólar quase dobrou, mas a imprensa brasileira só descobriu seu aumento de ontem pra hoje, depois que o Lul…",2752,4893
2512,thevitaaao,João Vítor,RT @coimbraricardo: Lula X Boslonaro só é o segundo turno dos pesadelos pra quem é fascista. Pra quem gosta de ver fascista perder eleição…,68,128
2513,Murd3ron3,𝕵𝖆𝖘𝖔𝖓 𝕿𝖔𝖉𝖉 Ʊ,"RT @vitor_hbf: Lula é elegível.

Amo? Não.
Queria votar nele? Não.
Prefiro mil antes dele? Sim. 
PT é deplorável? Sim.
Votaria nele contra…",306,291
2514,olavo1502,Olavo Bilac Filho,"RT @marcelvanhattem: A anulação das condenações de Lula é um revés fortíssimo para o combate à corrupção, para a democracia e para o Estado…",145,169
2515,ManoJuOliveira1,Mano Ju Oliveira,"RT @SenadorRogerio: Lula foi tratado pela Lava Jato como inimigo do Estado brasileiro. Quando na verdade, a Lava Jato é que corrompeu a nos…",12542,12351
2516,elohim40,Elohim Santos Lelis,Quem comemora com Lula? https://t.co/pmFOkIXdTx,522,668
2517,indiozit,adrian,"RT @rauqmp3: quem ficaria feliz com a notícia sobre lula? joao ou carla dias???

vote pensando nisso",243,167
2518,rafatoth07,Toth,RT @xicosa: Pegue manchetes d 1989 e as de hoje. São as mesmas. Risco Lula. Bolsa cai com Lula. Proteja seus investimentos etc etc. A banca…,1065,1092
2519,Leonardoisquie1,Leonardo isquierdo,"RT @FellerMarcelo: Eu falo mal do lula e perco seguidores. 

Falo bem, perco tb. 

Vocês que tão me lendo são os que sobraram por aqui. 

P…",6,36
2520,Rodrigo11Cunha,"🚩HADDAD 2022, FLÁVIO DINO VICE🚩#ESQUERDAUNIDA","RT @LulaOficial: Em razão do julgamento da suspeição do ex-juiz Sérgio Moro para as 14h, a entrevista do ex-presidente Lula foi remarcada p…",3573,3008
2521,anxwz,ana,bolsonaro após descobrir que agora lula é elegível https://t.co/CpH6C6Lwhl,1162,807
2522,fabriciotst02,Albert.,"RT @Rconstantino: ""Lula é corrupto, mas também não matou ninguém na pandemia"", disse Joel Pinheiro, para espanto do @AdrillesRJorge bem ao…",1444,3358
2523,queenbeybr1,conhecida da beyoncé,"RT @beydreams1: A beyhive está junto com o Lula, né?",10,41
2524,vimcomentar1,Só vim comentar,@El_Bolsominiom @DayseMo85802283 @AJUDO_Bolsonaro quem precisa de argumentos qnd ele mostra isso todos os dias em e… https://t.co/ROukf1YbYX,9,12
2525,sr_Araujo,Henrique Araújo,"RT @Globo_Rural: Hoje nada está mais solto que esse arroz com lula
https://t.co/Ci0SmBSNHr",145,218
2526,fxisboy,é u fael,"@gugafw_ sem contar que nós nem sabemos se é o  Lula que vai ""representa a extrema esquerda"", até porque ele pode s… https://t.co/LDO4PqoOxz",186,269
2527,aliancabrasilTP,Thiago Peixoto #FechadoComBolsonaro,"""Meu sonho é o Lula cair bêbado em um blitz"" assim acaba a lei seca no país!!!! (Ironia e piada para nós que gostamos da marvada)",17297,17586
2528,michelleods,Srta. Michelle ❄,"RT @CassiaMartins: Vocês sabem que não precisam 
escolher entre Lula ou Bolsonaro ano que vem, né? Não precisam cometer o mesmo erro da últ…",122,288
2529,loretodudaa,duda,RT @alcrsk: lula mal voltou e eu ja achei 10 real na rua slc economia ta melhorando ja,4,192
2530,Joaovc_28,João Vitor Castro 🇧🇷,"RT @BradoRevista: João Vitor Castro: ""Devemos ter um choque de presidentes no segundo turno de 2022. Será a prova de fogo, o emblemático ce…",330,704
2531,_Gabiiel,Gabriel Arcoverde,"@PorthunAndrei @olxherick @claraaverbuck Ué
Nesse caso, faz sim

Desde o hack até a descontrução do mito ""superMoro… https://t.co/4zARgJr7Mt",7,79
2532,certasprincesaz,POXA 2021!,"RT @busarahlima: a esquerda precisava de um nome novo para lançar contra bozo? sim

ainda assim voto com gosto em lula? com certeza!",333,725
2533,rtlmj27,Ricardo Tadeu🇧🇷,"RT @josiasteofilo: Quando Bolsonaro desviar 80 bilhões da Petrobrás, comprar voto de deputado, mandar matar um sujeito do próprio partido c…",192,152
2534,ArraesDelano,Delano Arraes,FOI BOLSONARO QUE LIMPOU LULA!!!...ENTENDA. https://t.co/nF7ZTL7qOh via @YouTube,63,169
2535,LorranDCarvalho,Stitch,"RT @ajulysantos: ——&gt; #ElesNão

Nem Lula Nem Bolsonaro

O Brasil precisa ser melhor que isso",59,209
2536,AdroaldoAraujo,Adroaldo A De Holanda,RT @Fabricio_Rebelo: Equivocado achar que o dólar subiu e as bolsas caíram por se tratar de Lula. O problema é a insegurança jurídica reina…,819,964
2537,celefx,🤙🏻,"RT @yrtunc: Melhor é o Lula, Po! O Lula só somou com o CV 👉🏾👈🏾💟🥰😳 https://t.co/y6KexgYXQT",315,236
2538,Clareana,"🚩Progressista, Antifascista, #EleNão","@SerpaDanielc @DCM_online Moro sendo suspeito, os processos contra Lula ,em que ele atuou, serão anulados.",1417,1313
2539,feliop166,Felipe César,RT @lilvinicinho: não gosta do Bolsonaro nem do Lula = votou no Bolsonaro,33,94
2540,startrekwhy,talita🏌️‍♀️,RT @blogdosakamoto: Quem coloca Bolsonaro e Lula como dois lados de uma mesma moeda ignora que entre os muitos defeitos do petista não está…,393,496
2541,Ikarojyo_,Yamato no Oden 🇾🇪,RT @sensacionalista: Lula prejudica a economia e derruba a bolsa https://t.co/4hY7tHVI2Z,280,731
2542,anajferri,ana ferri,@savzzh Desculpa se te ofendi de alguma forma para me chamar de burra e ser grossa dessa forma. Mas há continuação.… https://t.co/vZ6P5u2Oa0,2958,739
2543,JujuhCr,julinha,RT @amomitski: o lula hoje https://t.co/M9FjacUgn9,774,1318
2544,geladog_,PALMEIRAS,"‘Tem muita espuma nesse chope ainda’, diz Mourão sobre Lula em 2022

https://t.co/xpU6Ql9FHm #Brasil #EdsonFachin… https://t.co/iyflFnbGHn",6690,5581
2545,PedroDCMonteiro,Pedro Diogo🇵🇸👊🏼,@NicoleFroio Sem falar na possibilidade de... Lula ganha. Bolsonaro não entrega o cargo. Direita chancela Bolsonaro.,990,2008
2546,CarmemAraujodo1,Carmem Araujo dos santos,"RT @AdrillesRJorge: Todo povo preso em casa sem poder se manifestar , com medo de se expressar diante da injustiça oficial do supremo è de…",9,54
2547,iuryaz_,iury com y no final,RT @FellerMarcelo: Marina Silva ter índice de rejeição maior que Bolsonaro e que Lula diz tanto sobre o Brasil...,722,534
2548,alexxantor,Alexandre,RT @glhrxm: lula voltou antes que a rihanna,1148,415
2549,veraehbrasil,Verinha é 38 Alianca pelo Brasil,"RT @EnockFormiga: Lula é a segunda maior vergonha do Brasil, a primeira é você que defende esse bandido!
#Bolsonaro2022",2070,2011
2550,cantadasprogres,Cantadas Progressistas,Temos uma pesquisa afirmando que Lula é o político com maior potencial de voto para DERRUBAR Bolsonaro. Mas tem gen… https://t.co/xzGSDpoY2W,4739,240
2551,kanbenight,maia | 📖:,"RT @archeronrr: e vamos nos levantar vermelhos como aurora, 2022 lula presidente",3020,4534
2552,LimitedHedition,drick 🌵,"RT @marcelorodjr: trabalhando pela primeira vez em anos. 
obrigado, presidente Lula!",403,275
2553,Rafaeljodes,Rafael Jodeskleydson,"RT @albertocalmeida: PSB começa a pular fora da canoa furada chamada Ciro

https://t.co/rHDZbuwqhC",156,415
2554,fooonseca_,Fonseca,RT @HaddadDebochado: IMAGINA O BOLSONARO PASSANDO A FAIXA PRO LULA????????????????,603,813
2555,derflecha,Der Flecha #UseMáscara,"aliás, a pandemia estando controlada e o brasil ainda existindo, quero muito ir pra parintins ver a festa. de prefe… https://t.co/i1ADZuAicK",9972,1220
2556,natalialais_,natizinha ✨,RT @foIkcc: vou apertar 13 tão forte que o lula vai sentir a dedada lá no cu dele,167,462
2557,viniserpeloni,Vinícius Marques Serpeloni,"RT @pedrodoria: Bolsonaro e Lula não são iguais.

Bolso gostaria de ser ditador.

Lula comprou o Centrão em dinheiro e não cargos, liderou…",27,190
2558,RTaokey,Retrospectiva do Futuro Taokey,"RT @AngelJones_13: 🚨Urgente!!! 

Operação para salvar Lava Jato!! 

Após o Min. Gilmar Mendes pautar para hoje a SUSPEIÇÃO de MORO na 2ª Tu…",6009,3133
2559,BrenoCost12,brenin ᶜʳᶠ,RT @itsleall: melhor é o lula po https://t.co/gqCODj4Tjb,712,1283
2560,heliosjr,helio #timbeta,"RT @pedrodoria: Bolsonaro e Lula não são iguais.

Bolso gostaria de ser ditador.

Lula comprou o Centrão em dinheiro e não cargos, liderou…",1967,210
2561,luciano_revicom,🇧🇷Luciano Vitor Ferreira🇧🇷🇺🇸,"RT @augustosnunes: Absolvido por excesso de crimes pelo ministro Edson Fachin, Lula transformou-se no inocente mais culpado de todos os tem…",1331,3122
2562,jonassff,jonasf,RT @oednaldopereira: Presidente  Lula  fã  de imitação  Ednaldo Pereira https://t.co/xBZvtWwcN6,55,124
2563,anabernardi,Anamaria Bernardi 🇧🇷🐮🚫,RT @MBLivre: LULA E BOLSONARO: O INFERNO COMEÇOU https://t.co/5bhc6uwuYj via @YouTube,1922,1600
2564,JENNYBRAGA,JENNY♥SIMPLES ASSIM,"RT @taoquei1: Fachin livrou Lula pra salvar Moro?
Desculpa, eu não engulo essa narrativa de ""soltamos o Lula, mas foi para o bem geral da n…",182,270
2565,CujoTiago,Tiago Dito Cujo,@Estadao @ECantanhede Viva Lula !!! ❤️❤️💙💙 #MoroeDallagnolnaCADEIA,646,1336
2566,crvg_raafa,rafaela,RT @Evil_The_: O LULA FOI O QUE ?????,1377,863
2567,aricat0o,aranhazinha,"RT @caamila_sr: “Nem Bolsonaro nem Lula” 
vai apertar 17 de novo né vagabunda?!",368,264
2568,thiagorolemberg,Thiago with an H🚩,"Ahhh a velha discussão: quem é mais corrupto? Quem comprou o que e quem?
Parece papo de adolescente ingênuo que nun… https://t.co/qQ0xeTF5A0",499,966
2569,IsabeliZorzan,Isa🐚,RT @MhelMarrer: E o Lula que voltou do paredão falso?,13,61
2570,marcolinosccp,matheus.,RT @foIkcc: vou apertar 13 tão forte que o lula vai sentir a dedada lá no cu dele,1634,1559
2571,AnaLauraPruden1,Ana Laura Prudencio,"RT @ILLEGALBODE: ""é sério q ces tão realmente considerando votar no lula? 🙄"" https://t.co/XmtXjN58ei",60,71
2572,FlixMachado1,ASTRO NAUTA,"RT @danielperrone: Lula x Bolsonaro ou Bolsonaro x Lula em 2022.

Marte já tá habitável, Nasa?",13,30
2573,LatinoCrente,Bru 📖 O Deus que eu não entendo,"RT @caiofale: É gozado que esse povo que gosta de falar  contra os perigos dos ""extremos na política brasileira"" só opera para tirar o Lula…",40,133
2574,racreuherword,queoqueoqueo,"RT @jpzagoo: Quem gosta do Lula é doente mental, quem gosta do Bolsonaro tbm🙃",284,908
2575,MWagnerSP,Marcos Wagner da Cunha,"Uma mão lava a outra! Triplex do Lula absolvida, Mansão do Bananinha, idem! Nada de LavaJato e Moro, que tentavam e… https://t.co/zJiwuP3Rmi",393,1025
2576,_valentrosa,vava,"RT @ILLEGALBODE: ""é sério q ces tão realmente considerando votar no lula? 🙄"" https://t.co/XmtXjN58ei",421,284
2577,cleverqueiroz,Era só entregar cestas básicas e acabou com a fome,"RT @LulaOficial: Em razão do julgamento da suspeição do ex-juiz Sérgio Moro para as 14h, a entrevista do ex-presidente Lula foi remarcada p…",1053,1165
2578,_lidiaane,¯\_(ツ)_/¯,"RT @brechtjohannes: 2022 temos que pensar muito antes de votar; ideologias não devem ser a evidência; não adianta votar em Ciro, Marina, Am…",479,248
2579,Jr_CrfG,𝖏r💸,"RT @_anna1921: Odiar o Lula                  Odiar o Bolsonaro
                          🤝Eu",1429,3991
2580,mariade79220049,maria de fatima peçanha,RT @Andrey_rib_: @BlogdoNoblat Brasil tem que se ferrar mesmo. Ver uma votação em que o Lula ganha me causa uma indignação fora do comum. C…,231,563
2581,Marloncost11,Marlon Araújo,"RT @ajulysantos: ——&gt; #ElesNão

Nem Lula Nem Bolsonaro

O Brasil precisa ser melhor que isso",0,10
2582,Maaarcus05,PeTista esperançoso,"RT @eurenesilva: Só quem vai votar no Lula e fazer campanha ano que vem, da RT aqui ❤️❤️❤️❤️",75,118
2583,lexnxrdx,"leonardo, vota 13",bando de imbecil ninguém é fã do lula não do mesmo q criticamos bolsonaro criticaremos o lula mas até lá sou lula desde criancinha,1554,699
2584,bincaperaira,Bianca,RT @nevesmarialuisa: vc n precisa gostar do lula kkk vc só precisa entender que literalmente QUALQUER PESSOA é melhor que o bolsonaro 🤪,516,457
2585,f_reginato,Fábio Reginato,RT @DrRenan38: Agora estou ainda mais unido com Bolsonaro! Não podemos deixar o PT voltar ao poder. O FORO de SP com o Lula presidente será…,1722,1576
2586,SilvaIasmim,Iasmim Silva,"Minha felicidade vai ser ver o Lula ganhar em 2022, pq garças aos planos do governo dele hoje em dia está mais fáci… https://t.co/xBMyRq3ByX",42,38
2587,luanasantcs,luana,"RT @_Zamiliano: 20 minutos de Lula Elegível e o país já mostra sinais de melhorias.

Desgraça de homi pé quente da porra. https://t.co/ELb9…",328,114
2588,Prr_Yssa,•♡♧•,RT @nevesmarialuisa: vc n precisa gostar do lula kkk vc só precisa entender que literalmente QUALQUER PESSOA é melhor que o bolsonaro 🤪,1109,576
2589,THIAGOS23010883,Thiago,@franzrotter @douglasdill1984 @JotaInfo Gilmar Mendes é suspeito para julgar Sérgio Moro. Vc pelo visto n liga para… https://t.co/znWhGQQj3J,388,1696
2590,finnotratto1963,Rita G R Ramos,"RT @DallasginReturn: Bom dia!   Peguem seus antiácidos e anti-enjoativos e por que não os antidepressivos e ansiolíticos? 
Vou mostrar aqui…",1008,1620
2591,capitalismo28,1 Capitalista 🇭🇰,"RT @ancapsu: Risco PT é tão alto assim? Mesmo lula sendo elegível, faz alguma diferença? Afinal, porque Fachin tomou tal medida tresloucada…",2256,4655
2592,amandodocao,Katy,"E ontem antes de eu saber da notícia do Lula, eu tava lá no Planalto, e vi um muro pintado com o rosto do Lula, esc… https://t.co/tJtyHJd7vJ",269,183
2593,YLicourt2,Yero Licourt2,RT @leticiadeCuba: ¡#Lula va a volver! https://t.co/Bgoo9GHyfp,1083,1390
2594,fabricxxxio,fabricio🇪🇪,"maluco nem em debate vai e o fan boy quer q ele derrote O LULA no debate, o maior político que esse país já teve, t… https://t.co/cSNM14olkx",1244,1583
2595,trf211,Tiago,"RT @Rconstantino: ""Agora o país vai ficar dividido novamente... Os que odeiam Lula e os que odeiam Bolsonaro... Só um homem pode unir o paí…",78,437
2596,pauloviana1989,vini_serie🅱️🦁,O povo🐴 preso e o lula livre e o gado🐮 calado,13,146
2597,lovers_RHCP,LindsF.,RT @buarrocha: Entendo uma esquerda que ja nasceu caviar não ter referência no Lula. Não viu a geladeira chegando. Não viu o bairro mudando…,267,202
2598,curtyjullia,Ju,VENHAA LULA ❤️❤️,433,464
2599,franfmn,frança,"RT @BolsonaroSP: Não há como ""desver"" os escândalos de corrupção durante os tempos de Lula na presidência. Limpar sua ficha só aumentará o…",321,464
